0,1,2,3,4,5,6,OT,forecast_96,residuals_96,forecast_192,residuals_192,forecast_336,residuals_336,forecast_720,residuals_720
0.7935,1.6465,0.848176,0.660284,0.211242,0.006866,0.532765,0.6106,,-0.0035263415531104733,,-0.003527504371447156,,-0.0033149085647206744,,-0.0035430186352554444
0.7954,1.639,0.845309,0.652742,0.211242,0.006829,0.532056,0.6118,,0.0010596479328465378,,0.0010577396084175798,,0.0007422310132719356,,0.0010324682025099952
0.7751,1.649,0.848896,0.66313,0.211242,0.006845,0.53135,0.6052,,-0.006718878422999263,,-0.006721373451114138,,-0.006614242572026613,,-0.006732948945279884
0.7622,1.655,0.843526,0.668226,0.211242,0.006881,0.533049,0.5915,,-0.013766155326228392,,-0.013765003888707114,,-0.014204988655750896,,-0.013775192063488378
0.7583,1.6572,0.839983,0.672043,0.211242,0.006924,0.532623,0.5945,,0.0028633513944547034,,0.0028634880946745746,,0.0020671277528607076,,0.0028425176318568387
0.7605,1.657,0.837591,0.667557,0.211242,0.006976,0.534188,0.5928,,-0.0017856030089931395,,-0.0017867491382801116,,-0.0014447891662431006,,-0.0018032354567911065
0.7635,1.678,0.841397,0.672948,0.211242,0.006987,0.535045,0.595,,0.0020909347139585486,,0.0020851155043672943,,0.0019424152761328042,,0.002071910170605835
0.766,1.6818,0.839913,0.670691,0.211242,0.00694,0.537201,0.597,,0.001987427110472714,,0.001981117218738587,,0.001982824039037872,,0.0019616405173162746
0.7685,1.6794,0.843313,0.664894,0.211242,0.006918,0.536481,0.602,,0.00491505220846984,,0.004911916796606952,,0.004807362424239229,,0.004890003217924051
0.7702,1.6815,0.842886,0.667468,0.211242,0.006901,0.536193,0.5983,,-0.0037628815712208753,,-0.0037685097871718466,,-0.0035760213410727113,,-0.0037763243469773767
0.7735,1.6817,0.841255,0.668003,0.211242,0.006879,0.535475,0.6003,,0.0018997271612693587,,0.0018957661894341705,,0.00175592325990507,,0.0018740051663083868
0.7655,1.695,0.840407,0.675584,0.211242,0.006878,0.535906,0.5998,,-0.0005951866408444989,,-0.0005980178341813633,,-0.00036764566337250525,,-0.0006177698783611919
0.7665,1.702,0.841822,0.677094,0.211242,0.00689,0.538503,0.601,,0.0011345726288547564,,0.0011350015233843947,,0.0010832517089513056,,0.0011160857209912896
0.7575,1.699,0.837872,0.674992,0.211242,0.006874,0.537779,0.5936,,-0.0074749126580061775,,-0.007479884083040358,,-0.007638051265612431,,-0.00750004455223904
0.7545,1.687,0.835352,0.668986,0.211242,0.006878,0.536769,0.5915,,-0.00222388985906774,,-0.0022240810705577573,,-0.0025918951160765384,,-0.002236826773988139
0.7493,1.6925,0.8364,0.668003,0.211242,0.006887,0.536337,0.593,,0.0013630345603293187,,0.0013604971005134912,,0.0013391998639840483,,0.001352186716666091
0.7521,1.695,0.83167,0.668539,0.211242,0.006935,0.536625,0.5926,,-0.0004667005214181613,,-0.0004692117014106036,,-0.0004305926321684602,,-0.00047620188592772776
0.7521,1.6905,0.833403,0.668003,0.211242,0.006925,0.535906,0.5925,,-0.00020078309021046606,,-0.00020473188819308173,,-6.230619958532144e-05,,-0.00022335306213128905
0.7457,1.696,0.828638,0.670107,0.211242,0.006931,0.536625,0.5815,,-0.011099816086514688,,-0.011104067855443342,,-0.011081405421014578,,-0.011118523566057545
0.75,1.693,0.829187,0.668673,0.211242,0.006925,0.536193,0.585,,0.0033708450301825777,,0.0033697042260111216,,0.0027815499396858546,,0.003349510451315944
0.7567,1.6955,0.834028,0.669568,0.211242,0.006937,0.535045,0.5883,,0.003209212883701921,,0.003204421690681893,,0.0034538848460267777,,0.0031879474746636365
0.7595,1.704,0.831947,0.673401,0.211242,0.006875,0.537634,0.5898,,0.0014438677445071924,,0.001435954391184854,,0.0016855235085634292,,0.0014208731702191747
0.7586,1.715,0.832432,0.678104,0.211242,0.006881,0.537346,0.5887,,-0.0011927435780977914,,-0.0011942175337458175,,-0.00128907242079914,,-0.0012243230654755328
0.7646,1.7147,0.83717,0.679117,0.211242,0.006854,0.536481,0.5897,,0.000940008407606994,,0.0009366253468653528,,0.0009158428777029614,,0.0009171988586916319
0.7652,1.71,0.835422,0.677048,0.211242,0.006806,0.535906,0.5902,,0.0004259537206247315,,0.0004191141060264686,,0.0004830499630116146,,0.0003996227780131785
0.765,1.693,0.834725,0.672495,0.211242,0.006718,0.536193,0.5882,,-0.002112730620144779,,-0.002114616547153685,,-0.0020455220228817145,,-0.002132466175962272
0.7605,1.692,0.83696,0.674172,0.211242,0.006728,0.536049,0.5877,,-0.0006678984022827068,,-0.0006690878398313041,,-0.0008635784432655341,,-0.0006880304296847273
0.7601,1.6892,0.838715,0.670466,0.211242,0.00672,0.535619,0.588,,0.0002051311257790373,,0.00020186180493481947,,0.0001460794494580925,,0.00018947313765727412
0.7635,1.665,0.840195,0.664011,0.211242,0.006681,0.533333,0.5872,,-0.0008907476115544331,,-0.0008954574617328136,,-0.0009245427296701192,,-0.0009056607645179782
0.7596,1.651,0.837521,0.66072,0.211242,0.006654,0.533333,0.5884,,0.0010447791943298966,,0.0010395707851193297,,0.0011514084351964863,,0.0010274674629965393
0.7585,1.6388,0.839913,0.666667,0.211242,0.006676,0.534045,0.5878,,-0.0007517884066103454,,-0.0007521546537403056,,-0.0006617807785888148,,-0.0007650491129336932
0.7611,1.649,0.84246,0.666889,0.211242,0.006676,0.533903,0.5891,,0.0011589061127140843,,0.001154609617442235,,0.0011592638987732852,,0.0011325211951944288
0.7596,1.639,0.843811,0.663702,0.211242,0.006613,0.533476,0.5889,,-0.0002546315737664052,,-0.0002602205956308118,,-0.00023121664989094297,,-0.0002746201305518646
0.7607,1.6425,0.847817,0.662559,0.211242,0.00663,0.533618,0.5879,,-0.0011177304505036562,,-0.001120334893911187,,-0.0012059024183808103,,-0.0011356576111343488
0.7607,1.6181,0.847961,0.661244,0.211242,0.006608,0.534045,0.5907,,0.002729436475348712,,0.002722483459001766,,0.0025734049434234818,,0.0027107544952677835
0.758,1.6103,0.848176,0.656211,0.211242,0.006563,0.533618,0.5892,,-0.0016600635740068848,,-0.001663510936284411,,-0.0014969280231038706,,-0.0016832015833604026
0.761,1.6003,0.849041,0.65445,0.211242,0.006555,0.532623,0.5863,,-0.003027465148385786,,-0.0030296881418899364,,-0.0031724194932557536,,-0.00304006342037657
0.7635,1.609,0.851426,0.654879,0.211242,0.006569,0.533333,0.5874,,0.000969508503379895,,0.0009641431040147619,,0.0009108322523304442,,0.0009479122695503271
0.7563,1.6175,0.848896,0.65703,0.211242,0.006555,0.533333,0.5898,,0.0023392141327637683,,0.0023331125634780798,,0.0023031378138743445,,0.002317815917846684
0.7536,1.6235,0.847242,0.662471,0.211242,0.006563,0.533618,0.588,,-0.0018637341556768567,,-0.0018631603462084148,,-0.0017492829670531223,,-0.0018774628563294248
0.7549,1.6103,0.844809,0.662822,0.211242,0.006515,0.533618,0.5855,,-0.002590987757156483,,-0.0025926549106630305,,-0.0026341535278489167,,-0.0026139761246246136
0.7565,1.6105,0.847961,0.659326,0.211242,0.006499,0.533476,0.5832,,-0.0024601619253915496,,-0.00246178267935844,,-0.002518318134406922,,-0.0024865307779521314
0.752,1.5945,0.849762,0.657462,0.211242,0.006487,0.532056,0.5793,,-0.003994260966310524,,-0.004000046669090831,,-0.004219968311356126,,-0.004012057246674027
0.7504,1.601,0.849834,0.660066,0.211242,0.006447,0.53135,0.581,,0.001563494011819698,,0.0015596459948061566,,0.001407358939290288,,0.0015476243841522656
0.7474,1.604,0.851064,0.658545,0.211242,0.006498,0.531773,0.5785,,-0.002577270624131752,,-0.0025784477099419943,,-0.0024564442612599576,,-0.002595643767518692
0.7469,1.618,0.850412,0.655093,0.211242,0.00639,0.530926,0.5805,,0.0019192960692798894,,0.001913732788128153,,0.0017162185891735175,,0.00190436709391314
0.7452,1.6261,0.85034,0.658762,0.211242,0.006353,0.530786,0.5808,,0.00025274308105534195,,0.0002526759080613255,,0.0002450363674525488,,0.00023871430922925392
0.7471,1.6275,0.850196,0.659631,0.211242,0.006299,0.529801,0.5767,,-0.004171110847943567,,-0.004172279948245904,,-0.0041698339117869545,,-0.004192161069900466
0.7523,1.634,0.851571,0.667557,0.211242,0.00638,0.530082,0.5783,,0.0014948916141230284,,0.0014921502556049457,,0.0013287366604205885,,0.0014707154462820433
0.7548,1.648,0.854336,0.66778,0.211242,0.006336,0.530363,0.579,,0.0006333950329540257,,0.000626026252779584,,0.000878023686178708,,0.0006025407914981897
0.7561,1.6315,0.855066,0.66335,0.211265,0.006293,0.530223,0.5778,,-0.001242576405091021,,-0.0012472423393334292,,-0.0013580953561050685,,-0.0012651590841749347
0.7605,1.6355,0.857486,0.665469,0.211265,0.006284,0.530645,0.577,,-0.0009389156294858347,,-0.0009432261729643714,,-0.0010444201094143987,,-0.000960419692647772
0.7669,1.6415,0.856678,0.66379,0.211242,0.006305,0.531915,0.579,,0.0019150404341781726,,0.001909035127815637,,0.001829963066619241,,0.0018882172419723152
0.765,1.6415,0.855725,0.666223,0.211242,0.006342,0.532481,0.5782,,-0.0008740806261382652,,-0.0008805676367816186,,-0.0008165334578285735,,-0.000899284392771477
0.765,1.6385,0.858001,0.666089,0.211242,0.006343,0.533191,0.578,,-0.0002932804772540904,,-0.000297446982454943,,-0.00031092012372924117,,-0.00031523685603604087
0.763,1.6385,0.860807,0.66836,0.211242,0.006349,0.532765,0.5784,,0.0003028454758570081,,0.00029757917044471316,,0.0001928092573002571,,0.00028121577801297926
0.7643,1.6343,0.860956,0.668315,0.211242,0.006306,0.531915,0.5783,,-0.00017826350291274726,,-0.00018285621512235988,,-0.00016537416346482624,,-0.00019783344368310985
0.7663,1.6425,0.858222,0.673854,0.211242,0.006318,0.532623,0.5792,,0.00079214291570871,,0.0007892152892651909,,0.0008418400724047871,,0.0007703514855455308
0.7663,1.642,0.859771,0.6744,0.211242,0.006322,0.532765,0.5796,,0.00031234395598173055,,0.00030988499949371817,,0.0004499547483887218,,0.00028526969608474594
0.765,1.6385,0.858369,0.673401,0.211242,0.006299,0.532765,0.5795,,-0.00018976410226968115,,-0.00019418683674396492,,-0.00019727539909839288,,-0.00021033189589376127
0.7654,1.631,0.856898,0.671006,0.211242,0.006275,0.532765,0.5796,,-1.068010564538411e-05,,-1.2846789237720566e-05,,-1.3161568614090591e-05,,-2.9612707455927892e-05
0.7653,1.6338,0.855945,0.670916,0.211242,0.006254,0.532198,0.5777,,-0.002026137221022178,,-0.002028683585925465,,-0.002003060105994053,,-0.0020450722644426425
0.77,1.638,0.860363,0.673854,0.211242,0.006285,0.532056,0.5788,,0.001001972696227444,,0.0009993720595845793,,0.0009436892688369295,,0.0009830266208553033
0.7732,1.6435,0.860659,0.6744,0.211242,0.00639,0.533333,0.5815,,0.002637520070607181,,0.002629713375730895,,0.0027065745924613545,,0.002612212320619647
0.7705,1.6353,0.859993,0.670556,0.211242,0.006335,0.533333,0.5827,,0.0011431113581793467,,0.00113455506665463,,0.0012959097991425972,,0.0011206539530889232
0.7655,1.6357,0.861326,0.669792,0.211242,0.006341,0.532623,0.5828,,-1.2855359552207626e-05,,-1.4577629772017026e-05,,-3.1643017012177184e-05,,-2.8878501542488235e-05
0.7663,1.6341,0.862589,0.672043,0.211242,0.0063,0.532056,0.5818,,-0.0010819527682612744,,-0.0010848511615664529,,-0.0010902629512441208,,-0.001093448270926974
0.766,1.637,0.861475,0.681663,0.211242,0.0063,0.532623,0.5817,,-0.00020250841543412108,,-0.00020559208206748306,,-0.00023221400953941395,,-0.00022603605244461713
0.756,1.6335,0.86192,0.684229,0.211242,0.006299,0.532623,0.5755,,-0.006304079511644869,,-0.006305874037683818,,-0.0062076936108379464,,-0.006334920664302956
0.7503,1.636,0.85955,0.686342,0.211242,0.006293,0.532623,0.5735,,-0.0021225538671989716,,-0.002123739765817209,,-0.0025072687629020454,,-0.0021387340702234896
0.75,1.6389,0.858074,0.689417,0.211242,0.006295,0.532765,0.5748,,0.0011965134865203487,,0.00119599284343489,,0.001114395353703054,,0.0011792065194649035
0.7457,1.6405,0.858516,0.687049,0.211242,0.006295,0.533049,0.5685,,-0.006392625261108502,,-0.006394781814848517,,-0.00625977482077411,,-0.006414489381005101
0.752,1.643,0.856678,0.687049,0.211242,0.006317,0.533333,0.5708,,0.0021965444300042075,,0.0021927194501903833,,0.001746819644615464,,0.0021806910997114654
0.7552,1.6422,0.856898,0.687569,0.211242,0.006323,0.532623,0.5727,,0.0018152398550672125,,0.0018097150216554573,,0.002030918691677279,,0.0017897432976068653
0.7546,1.66,0.859623,0.692185,0.211242,0.006315,0.533049,0.5726,,-0.0001865506288368524,,-0.00019129303717587592,,1.914405257931264e-05,,-0.00020832843227506853
0.7565,1.668,0.860215,0.69808,0.211242,0.006329,0.533049,0.5726,,-3.5667627535620706e-05,,-3.975079058313101e-05,,-0.0001498374623521031,,-5.7841513871438786e-05
0.7577,1.6695,0.859476,0.697837,0.211242,0.006333,0.534902,0.5747,,0.00203605046340701,,0.002031411617688026,,0.0020995945051891112,,0.00200799532398533
0.7585,1.678,0.857486,0.712251,0.211242,0.006392,0.535619,0.5721,,-0.0026909033571021475,,-0.0026949466515808667,,-0.00270405517154002,,-0.00271452908974414
0.7587,1.6763,0.858148,0.716589,0.211242,0.006369,0.536769,0.5739,,0.0017096154467650102,,0.0017058968920937113,,0.0017812976990071747,,0.0016725129841720992
0.76,1.6813,0.848536,0.716743,0.211242,0.006548,0.540249,0.57,,-0.004005617096762627,,-0.004008306821783435,,-0.003967838394742187,,-0.004033426378989394
0.7669,1.684,0.849618,0.716486,0.211242,0.006546,0.540394,0.5708,,0.0006789407940276371,,0.0006725399467173215,,0.0005763272698225289,,0.0006536639923182084
0.7645,1.677,0.84674,0.715308,0.211242,0.006605,0.540687,0.5725,,0.0016211334894786092,,0.0016143211032463678,,0.0016732287478412277,,0.0015942089710997416
0.7625,1.68,0.850557,0.714286,0.211242,0.006604,0.539374,0.5728,,0.00019082881933416365,,0.0001870281636025941,,0.0003751944865922863,,0.0001743909490245882
0.7617,1.6917,0.851934,0.712251,0.211242,0.006564,0.53952,0.5735,,0.0006368014622238296,,0.0006319079471819855,,0.0006374861640052882,,0.0006238460887818519
0.7605,1.6908,0.84868,0.711845,0.211242,0.006542,0.539432,0.5725,,-0.0010500157990603878,,-0.0010532605057165625,,-0.001167799673425995,,-0.0010658276616109146
0.764,1.6912,0.847817,0.702247,0.211242,0.006513,0.539316,0.5735,,0.0008931972520507595,,0.0008917575262258658,,0.000887187037621561,,0.000873314889924542
0.764,1.6915,0.838786,0.705219,0.211242,0.006596,0.539258,0.5735,,-8.954406506949331e-05,,-9.39640337193408e-05,,-0.00012432031454864137,,-0.00010175364490557028
0.7653,1.694,0.84488,0.708065,0.211242,0.006612,0.540541,0.5737,,8.352391437335834e-05,,8.183803387836487e-05,,0.0004231830147509663,,6.220829982476794e-05
0.7623,1.6895,0.843526,0.704225,0.211242,0.006598,0.541126,0.5739,,0.0001241688732442455,,0.00011704695527017655,,-4.874045057210949e-05,,0.0001000094813843301
0.7668,1.6892,0.844523,0.701508,0.211242,0.00668,0.541126,0.5733,,-0.000705348966711827,,-0.0007081561984172166,,-0.0007864291377461225,,-0.000721215088882402
0.766,1.6946,0.846167,0.70932,0.211242,0.006628,0.541712,0.5741,,0.0007190866238629258,,0.0007100885331740727,,0.0007498447517514305,,0.0006995092742914165
0.772,1.693,0.848896,0.70373,0.211242,0.006609,0.540979,0.5757,,0.0015194159170507362,,0.0015173946704657648,,0.0015040407221222597,,0.0014901307490259592
0.7678,1.6765,0.851426,0.697837,0.211242,0.006551,0.539374,0.5768,,0.0010204378097281063,,0.0010136081274984678,,0.0010745665899875747,,0.0010015982114786155
0.7693,1.6838,0.852806,0.696379,0.211242,0.006605,0.539374,0.5752,,-0.0017213796572175472,,-0.0017238441180236486,,-0.0016972397795173594,,-0.0017311785889715734
0.7676,1.675,0.849907,0.693963,0.211242,0.006596,0.539374,0.5768,,0.0015324658567994244,,0.001525453589752863,,0.001441605255652604,,0.0015157006240435554
0.771,1.683,0.850557,0.69701,0.211242,0.006551,0.540249,0.5776,,0.0006799885929470706,,0.0006779672075170524,,0.0008122168839513141,,0.0006627626504988006
0.7718,1.6882,0.85266,0.700035,0.211242,0.006555,0.540833,0.5819,,0.004216998376663031,,0.004213963782408345,,0.004180651431633407,,0.0041904390787265025
0.7775,1.6883,0.855945,0.695169,0.211242,0.006556,0.540716,0.5828,,0.0008393403063780691,,0.0008351476751171644,,0.0010143734012887737,,0.000817050911321459
0.7725,1.6848,0.851064,0.690703,0.211242,0.006513,0.540687,0.5812,,-0.0016720032813686587,,-0.0016799452561046537,,-0.0017036190590380173,,-0.0016919045083532002
0.7751,1.6858,0.853898,0.694203,0.211242,0.006472,0.539957,0.5785,,-0.0028198542583510204,,-0.002819507431080968,,-0.0029231362927643915,,-0.002832932631488023
0.774,1.7025,0.853606,0.695894,0.211242,0.006475,0.540833,0.5783,,-0.000298215796640822,,-0.00030240450084066434,,-0.0004190768684162558,,-0.0003241703509201931
0.7743,1.707,0.853097,0.697934,0.211242,0.00646,0.540979,0.5806,,0.0022521772458097143,,0.002248894004256143,,0.0021372922734876464,,0.0022323378181684306
0.775,1.7052,0.854336,0.696621,0.211242,0.006491,0.540979,0.5823,,0.0016272638732332744,,0.0016245613950627087,,0.0017517521966935253,,0.0016050695898734905
0.7756,1.7055,0.853242,0.696379,0.211242,0.006485,0.540541,0.5816,,-0.0007832362471078671,,-0.000788759795759007,,-0.000690064056372321,,-0.0008011143963048882
0.7792,1.713,0.852733,0.705965,0.211242,0.006506,0.540833,0.5823,,0.0006041265613551245,,0.0006006186184319002,,0.000626150670853878,,0.0005840042174454033
0.784,1.7205,0.851716,0.710379,0.211265,0.006508,0.542741,0.583,,0.0006184582128009388,,0.0006145183408336904,,0.0008033931400658466,,0.0005858494495066286
0.7833,1.723,0.852951,0.706964,0.211242,0.006494,0.542741,0.5825,,-0.0005877058762882018,,-0.0005921023863292226,,-0.0006023748571569796,,-0.0006198866584477743
0.7901,1.725,0.851136,0.706464,0.211242,0.006459,0.542741,0.5875,,0.004922391936674492,,0.004917995377314765,,0.004793315134927605,,0.004906048042651373
0.7852,1.733,0.845881,0.709723,0.211242,0.006462,0.542741,0.586,,-0.0015833805008506193,,-0.0015867412476881513,,-0.0012518950352160127,,-0.0016082643569300089
0.7851,1.7305,0.847889,0.708868,0.211242,0.006436,0.542446,0.5852,,-0.0008940091673732589,,-0.0008932810343717778,,-0.0008709506305433229,,-0.0009117421530101935
0.7846,1.7355,0.85237,0.711238,0.211242,0.006445,0.542005,0.5873,,0.001999648794232356,,0.001995964781598763,,0.001912132856560886,,0.0019807089408227308
0.7875,1.7428,0.854336,0.710227,0.211242,0.006478,0.542005,0.5872,,-0.0001539587132973552,,-0.00015938874901231062,,-8.373098247431627e-05,,-0.00017283662190417185
0.7853,1.7393,0.854847,0.707364,0.211242,0.006529,0.543183,0.5872,,-5.5355591929993534e-05,,-6.258154870085873e-05,,-8.898782103158169e-05,,-7.576388297250845e-05
0.7916,1.745,0.857265,0.706464,0.211242,0.006564,0.543183,0.5883,,0.0010098730566394528,,0.0010037700055302678,,0.0009020776909306282,,0.000993039700253208
0.7964,1.7634,0.860659,0.712251,0.211242,0.006611,0.545703,0.5903,,0.0019437154597648624,,0.001935128216966515,,0.0020035306431719496,,0.0019202754239560594
0.7974,1.7795,0.860215,0.717103,0.211242,0.006614,0.545554,0.5902,,-0.00012351026209994322,,-0.00013188745851993222,,-0.00020689503257626326,,-0.00015492551371602513
0.799,1.7805,0.859697,0.714439,0.211242,0.006633,0.545852,0.59,,-0.00023513899385082038,,-0.00023928421176400039,,-0.00020779965742982683,,-0.00026108765092284337
0.7974,1.7865,0.859697,0.713521,0.211242,0.006621,0.54615,0.5903,,0.00021703222196764417,,0.0002116727526985666,,0.00018463778052946617,,0.00019722981620711805
0.8025,1.8058,0.862664,0.716589,0.211242,0.006618,0.548697,0.5912,,0.0008289255218398124,,0.0008257012986405311,,0.0007630220761653869,,0.0008116486088549778
0.8066,1.815,0.864155,0.716178,0.211242,0.006716,0.550206,0.5933,,0.0020669679763545704,,0.0020602649005929427,,0.001849196386661591,,0.0020375135963426453
0.7965,1.798,0.862292,0.712504,0.211242,0.006726,0.551876,0.5938,,0.0004652400754676068,,0.0004554941756053908,,0.0005033488741814334,,0.0004417224975485905
0.7913,1.7985,0.862589,0.711744,0.211242,0.006729,0.549602,0.5881,,-0.005837750323104508,,-0.005839268050765055,,-0.00597857573691409,,-0.005850151932128836
0.7804,1.806,0.863632,0.717875,0.211242,0.00678,0.550206,0.5918,,0.003604296002753805,,0.0036012011891763803,,0.0034255422455271778,,0.003592779487640047
0.7815,1.804,0.862887,0.705965,0.211242,0.006754,0.550206,0.5892,,-0.0026542480762015825,,-0.0026553331195828212,,-0.0025072854955459655,,-0.0026661370629016095
0.7899,1.8112,0.864828,0.710732,0.211242,0.006741,0.550206,0.5918,,0.0024996312685575434,,0.0024946757573776324,,0.002210196711160636,,0.0024896445229459665
0.7915,1.8205,0.867303,0.709824,0.211242,0.006789,0.552486,0.5928,,0.0009374812307526378,,0.0009312838804957326,,0.0011335501318753926,,0.000906030978411299
0.7819,1.8146,0.866701,0.70922,0.211242,0.006754,0.550509,0.5923,,-0.0005524188112056176,,-0.0005600370849599943,,-0.0007290994301489091,,-0.0005743177933956471
0.7838,1.8143,0.86408,0.71048,0.211242,0.006713,0.550509,0.595,,0.0026055761114669243,,0.0026057061724169173,,0.002646833191442723,,0.0025959749085882663
0.7839,1.8205,0.864304,0.720202,0.211242,0.006736,0.55142,0.5937,,-0.0014094429503670098,,-0.001410201960316096,,-0.0011934490453647001,,-0.0014314293686311175
0.7858,1.8248,0.865052,0.727273,0.211242,0.006741,0.55057,0.5942,,0.00040604679306112986,,0.00040280967760910957,,0.0003941276392243778,,0.0003755390990292208
0.7859,1.812,0.868056,0.727802,0.211242,0.006717,0.549149,0.5918,,-0.002480466452305787,,-0.0024841909361213626,,-0.0022937407377705142,,-0.002508341921364805
0.7792,1.8135,0.868282,0.725584,0.211242,0.006647,0.548998,0.5894,,-0.0025288056161858765,,-0.0025333576005035123,,-0.0025769997377502914,,-0.002550956338154467
0.7897,1.8335,0.867905,0.730727,0.211242,0.006684,0.549753,0.5888,,-0.0007028898652155367,,-0.0007028912864482209,,-0.0009781010623208073,,-0.0007154481206749827
0.7916,1.8438,0.86783,0.732601,0.211242,0.006748,0.551876,0.591,,0.0021555132993411824,,0.002148033898749711,,0.002198599801098335,,0.0021219249309655693
0.7938,1.86,0.867303,0.742005,0.211242,0.006843,0.553403,0.5918,,0.000749314953291044,,0.0007427305698383928,,0.0007588226041791233,,0.0007242266805406183
0.794,1.855,0.866927,0.737735,0.211242,0.006791,0.55371,0.594,,0.0021613542515559114,,0.002154635836071386,,0.0022651958229064784,,0.0021298295166976796
0.7859,1.8492,0.86783,0.737191,0.211242,0.006684,0.552944,0.589,,-0.005099855369599684,,-0.005102587821241521,,-0.00508590615378824,,-0.00511849588658459
0.785,1.8565,0.868432,0.740192,0.211242,0.006671,0.552792,0.5936,,0.0044714172489367056,,0.004472596761877799,,0.00408273817049442,,0.004456406901669192
0.79,1.872,0.870701,0.750638,0.211242,0.006678,0.554324,0.5987,,0.005036391762729729,,0.005034592379439981,,0.00529281874643321,,0.005018304381904848
0.7925,1.877,0.869338,0.751315,0.211242,0.006676,0.554324,0.6017,,0.0029584918240154975,,0.002954004108613335,,0.0031985990982821727,,0.002924754150985788
0.7953,1.8655,0.870322,0.744048,0.211242,0.00666,0.55325,0.6018,,2.8666346682776494e-05,,2.5250057612401168e-05,,0.00023741793964157103,,6.294314996003e-06
0.7992,1.8717,0.87184,0.747105,0.211242,0.006675,0.55371,0.601,,-0.0009154206827630821,,-0.0009208697053570574,,-0.0008874171240527303,,-0.0009304473480908127
0.7977,1.8713,0.87146,0.746826,0.211242,0.00666,0.553863,0.6015,,0.00042221898402728373,,0.0004161176806201154,,0.00037744085530979,,0.00039579783555088616
0.8025,1.884,0.87184,0.75959,0.211242,0.006651,0.555864,0.6085,,0.006907183016021634,,0.006904284282666716,,0.006902767624608179,,0.006887838720064954
0.8061,1.8925,0.873057,0.765697,0.211242,0.00669,0.556174,0.6075,,-0.0010586284226155051,,-0.001061200039134488,,-0.0006842511339016652,,-0.0010957352784015588
0.8071,1.8998,0.874508,0.773395,0.211242,0.006782,0.556793,0.618,,0.010431572194459374,,0.01042545123776153,,0.010445345019307464,,0.010401725095267218
0.8045,1.898,0.870928,0.767165,0.211242,0.006739,0.556793,0.6173,,-0.000730324167996572,,-0.0007358106535808224,,-6.0630406902444567e-05,,-0.0007536670641105196
0.807,1.919,0.873744,0.780336,0.211242,0.006776,0.558347,0.619,,0.0015901096107095323,,0.0015892520730916653,,0.0014979739643662428,,0.0015774855986853049
0.808,1.9198,0.874279,0.774114,0.211242,0.006809,0.558659,0.6197,,0.0006691360724984894,,0.0006640332342029044,,0.0007319720014168161,,0.0006354991433070622
0.8162,1.921,0.877578,0.777122,0.211242,0.006831,0.558815,0.622,,0.002229855812186282,,0.0022232326933374013,,0.0021817762444398254,,0.0022147416307060136
0.8205,1.9275,0.879894,0.785238,0.211242,0.006861,0.559597,0.6258,,0.003730633239090107,,0.0037221416030742247,,0.0038928998772129963,,0.003700110358659423
0.8293,1.9515,0.883704,0.793336,0.211242,0.006821,0.56338,0.6308,,0.004940540935815769,,0.004934393519511647,,0.005182409427540863,,0.004908539613420775
0.833,1.9453,0.88199,0.788333,0.211242,0.006824,0.562588,0.6295,,-0.0013213915782125862,,-0.0013274374886714175,,-0.0013884434278311974,,-0.0013613148057715707
