0,1,2,3,4,5,6,OT,forecast_96,residuals_96,forecast_192,residuals_192,forecast_336,residuals_336,forecast_720,residuals_720
0.7596,1.651,0.837521,0.66072,0.211242,0.006654,0.533333,0.5884,,0.0015603729262301247,,0.001503196159864828,,0.0016187238987623864,,0.0014944930700464543
0.7585,1.6388,0.839913,0.666667,0.211242,0.006676,0.534045,0.5878,,-0.00023339662668497851,,-0.00019575904250745957,,-9.647269233892253e-05,,-0.00017295712682841025
0.7611,1.649,0.84246,0.666889,0.211242,0.006676,0.533903,0.5891,,0.0014681352232757128,,0.0013311347188041944,,0.0015693377977733514,,0.0015060965179762853
0.7596,1.639,0.843811,0.663702,0.211242,0.006613,0.533476,0.5889,,-1.739880214757239e-05,,-0.0002166707787942812,,2.4539486327412874e-06,,-2.8584597344782914e-05
0.7607,1.6425,0.847817,0.662559,0.211242,0.00663,0.533618,0.5879,,-0.0008807114032761687,,-0.0011477997996813816,,-0.0008040423934985164,,-0.0009108775296208238
0.7607,1.6181,0.847961,0.661244,0.211242,0.006608,0.534045,0.5907,,0.0028684410303733143,,0.0030039594902487865,,0.002910968367569877,,0.002838133749982319
0.758,1.6103,0.848176,0.656211,0.211242,0.006563,0.533618,0.5892,,-0.0012110669205460667,,-0.0012625765496619978,,-0.001133766258598068,,-0.0012160203160541672
0.761,1.6003,0.849041,0.65445,0.211242,0.006555,0.532623,0.5863,,-0.002884498286460091,,-0.002764163311819834,,-0.002853658416872018,,-0.0028530690199167763
0.7635,1.609,0.851426,0.654879,0.211242,0.006569,0.533333,0.5874,,0.0011680008011469845,,0.000904817807679037,,0.0012039049518041134,,0.0011599334198677536
0.7563,1.6175,0.848896,0.65703,0.211242,0.006555,0.533333,0.5898,,0.0026236668403772923,,0.0025854416778239298,,0.00267755466368802,,0.0026269179608183757
0.7536,1.6235,0.847242,0.662471,0.211242,0.006563,0.533618,0.588,,-0.0014325542503734745,,-0.0015906810106178781,,-0.0013264891433522052,,-0.0013832310033451423
0.7549,1.6103,0.844809,0.662822,0.211242,0.006515,0.533618,0.5855,,-0.002319662821623547,,-0.002236385370053884,,-0.002224072203666494,,-0.002310417094553263
0.7565,1.6105,0.847961,0.659326,0.211242,0.006499,0.533476,0.5832,,-0.002435172128237517,,-0.0024852054403037283,,-0.002350068403163652,,-0.0025116372732304493
0.752,1.5945,0.849762,0.657462,0.211242,0.006487,0.532056,0.5793,,-0.004126865184795658,,-0.004220560657749783,,-0.004084871368668308,,-0.004204956536802862
0.7504,1.601,0.849834,0.660066,0.211242,0.006447,0.53135,0.581,,0.0016220931028987362,,0.001455441346350339,,0.0016895006649101374,,0.0016252351161318845
0.7474,1.604,0.851064,0.658545,0.211242,0.006498,0.531773,0.5785,,-0.002146440128509064,,-0.0020093435591814757,,-0.0020802455844913803,,-0.0020680004191295787
0.7469,1.618,0.850412,0.655093,0.211242,0.00639,0.530926,0.5805,,0.0019502053943877273,,0.0017047925371558303,,0.002029337467812087,,0.0018951234200222933
0.7452,1.6261,0.85034,0.658762,0.211242,0.006353,0.530786,0.5808,,0.0007332583527001058,,0.0007601576629335804,,0.0007858645008852472,,0.0006867530132549371
0.7471,1.6275,0.850196,0.659631,0.211242,0.006299,0.529801,0.5767,,-0.0039708920050024465,,-0.004055943276599083,,-0.0038660080736140356,,-0.003978775102682408
0.7523,1.634,0.851571,0.667557,0.211242,0.00638,0.530082,0.5783,,0.0014670766284599068,,0.0016813549198717581,,0.0015407983325265162,,0.001375032467759607
0.7548,1.648,0.854336,0.66778,0.211242,0.006336,0.530363,0.579,,0.000979187645862467,,0.0010024328986357744,,0.0010896854691654356,,0.0008798539684089501
0.7561,1.6315,0.855066,0.66335,0.211265,0.006293,0.530223,0.5778,,-0.0009489213738181901,,-0.0009385353132381757,,-0.0008233125848376988,,-0.0010703108683417506
0.7605,1.6355,0.857486,0.665469,0.211265,0.006284,0.530645,0.577,,-0.0008963805574583317,,-0.0009238336648420553,,-0.0007574814274042829,,-0.001051021666899743
0.7669,1.6415,0.856678,0.66379,0.211242,0.006305,0.531915,0.579,,0.0020883539944882568,,0.002380433351891753,,0.00219223830784665,,0.002019126728836307
0.765,1.6415,0.855725,0.666223,0.211242,0.006342,0.532481,0.5782,,-0.0006965426978654543,,-0.0007795735605389265,,-0.0005847384933305166,,-0.0007920434944032051
0.765,1.6385,0.858001,0.666089,0.211242,0.006343,0.533191,0.578,,-3.884229391659666e-05,,3.063498213540239e-05,,9.460181859055616e-05,,-9.833499793832079e-05
0.763,1.6385,0.860807,0.66836,0.211242,0.006349,0.532765,0.5784,,0.00044333058085832544,,0.0005188221807284066,,0.0005343967774965597,,0.00040053629759939646
0.7643,1.6343,0.860956,0.668315,0.211242,0.006306,0.531915,0.5783,,7.391943007517554e-05,,-4.783641297623209e-05,,0.00014041214509685762,,5.529226057876535e-05
0.7663,1.6425,0.858222,0.673854,0.211242,0.006318,0.532623,0.5792,,0.0010921663576884955,,0.0011139481569147902,,0.0011623200813425383,,0.0010812223544898192
0.7663,1.642,0.859771,0.6744,0.211242,0.006322,0.532765,0.5796,,0.0006187533808971191,,0.0006343139555441413,,0.0007392411876396832,,0.0005898812179097046
0.765,1.6385,0.858369,0.673401,0.211242,0.006299,0.532765,0.5795,,-7.910706962899194e-05,,-0.00013240170195294443,,1.5666514146639443e-05,,-0.00017835781052866206
0.7654,1.631,0.856898,0.671006,0.211242,0.006275,0.532765,0.5796,,0.00023804298888518982,,0.00020479209860169156,,0.00034190684838675267,,0.000178120478252497
0.7653,1.6338,0.855945,0.670916,0.211242,0.006254,0.532198,0.5777,,-0.0018285191592616323,,-0.0018143339697460625,,-0.0017338808949345363,,-0.0018843250120774702
0.77,1.638,0.860363,0.673854,0.211242,0.006285,0.532056,0.5788,,0.0011623841591531514,,0.0011199186904584657,,0.001250164301359269,,0.0011225417346799604
0.7732,1.6435,0.860659,0.6744,0.211242,0.00639,0.533333,0.5815,,0.002917270023293672,,0.002791699505459322,,0.002993269850929847,,0.002837638283641475
0.7705,1.6353,0.859993,0.670556,0.211242,0.006335,0.533333,0.5827,,0.0016404836321544103,,0.001628563819471962,,0.0017584016564117233,,0.0015317381979080835
0.7655,1.6357,0.861326,0.669792,0.211242,0.006341,0.532623,0.5828,,0.0004904969406296367,,0.0005961607456433926,,0.0006245516311188526,,0.00040562896786477953
0.7663,1.6341,0.862589,0.672043,0.211242,0.0063,0.532056,0.5818,,-0.0008253453139261957,,-0.000820014546970671,,-0.000733013286992712,,-0.0008278413594532408
0.766,1.637,0.861475,0.681663,0.211242,0.0063,0.532623,0.5817,,0.00014264871026814507,,0.00011268932733854431,,0.00022107810452964838,,0.0001309055354826727
0.756,1.6335,0.86192,0.684229,0.211242,0.006299,0.532623,0.5755,,-0.00617205957582978,,-0.006178645306634478,,-0.006066479599939556,,-0.00616404241057833
0.7503,1.636,0.85955,0.686342,0.211242,0.006293,0.532623,0.5735,,-0.0026233896800837986,,-0.0026628508814157126,,-0.0025530504096450413,,-0.002638533344301197
0.75,1.6389,0.858074,0.689417,0.211242,0.006295,0.532765,0.5748,,0.0011132485294470529,,0.0010122546900586116,,0.0011420940464170748,,0.0011253095081021902
0.7457,1.6405,0.858516,0.687049,0.211242,0.006295,0.533049,0.5685,,-0.006199705317046278,,-0.006370697720044838,,-0.006171329508449563,,-0.006209965795596184
0.752,1.643,0.856678,0.687049,0.211242,0.006317,0.533333,0.5708,,0.0018704235335935682,,0.0017353227266390103,,0.0019038289785262563,,0.001797678491339716
0.7552,1.6422,0.856898,0.687569,0.211242,0.006323,0.532623,0.5727,,0.0021144003963632363,,0.0020413100830870556,,0.002140598796177451,,0.002022335293908606
0.7546,1.66,0.859623,0.692185,0.211242,0.006315,0.533049,0.5726,,0.0002679073194254977,,0.0002476926720739181,,0.00034700095938589026,,0.00017997357172883088
0.7565,1.668,0.860215,0.69808,0.211242,0.006329,0.533049,0.5726,,0.00021784421997395054,,0.00019323498508660997,,0.00034327477883466795,,0.00014878538469109692
0.7577,1.6695,0.859476,0.697837,0.211242,0.006333,0.534902,0.5747,,0.0021906113718354048,,0.00215871333302331,,0.002318641568585522,,0.0020631472104123416
0.7585,1.678,0.857486,0.712251,0.211242,0.006392,0.535619,0.5721,,-0.002588537916632716,,-0.0023771797561161767,,-0.0024579007461702496,,-0.0027336070240766563
0.7587,1.6763,0.858148,0.716589,0.211242,0.006369,0.536769,0.5739,,0.0018633202286583161,,0.0018728241566507986,,0.0020108999475860756,,0.0017944793417707938
0.76,1.6813,0.848536,0.716743,0.211242,0.006548,0.540249,0.57,,-0.0041813650548980785,,-0.004145994855608071,,-0.004080359321582239,,-0.004256687788163127
0.7669,1.684,0.849618,0.716486,0.211242,0.006546,0.540394,0.5708,,0.00045557893662562243,,0.0003291359728238019,,0.0005943032356197087,,0.0003005350783064076
0.7645,1.677,0.84674,0.715308,0.211242,0.006605,0.540687,0.5725,,0.001944166752280485,,0.0019460351427937894,,0.002011481822972061,,0.001760590486424407
0.7625,1.68,0.850557,0.714286,0.211242,0.006604,0.539374,0.5728,,0.0004085921413431448,,0.00011270640472715865,,0.0005557487170136932,,0.0003746225885974397
0.7617,1.6917,0.851934,0.712251,0.211242,0.006564,0.53952,0.5735,,0.0010916082261626103,,0.0011731154095611096,,0.001192210073013067,,0.0010102138021692575
0.7605,1.6908,0.84868,0.711845,0.211242,0.006542,0.539432,0.5725,,-0.0007688349397609873,,-0.0009060432488522396,,-0.0006418977001099169,,-0.0008515822177911359
0.764,1.6912,0.847817,0.702247,0.211242,0.006513,0.539316,0.5735,,0.001005658643575047,,0.0010663346343933178,,0.001140513313236502,,0.0009024068450994571
0.764,1.6915,0.838786,0.705219,0.211242,0.006596,0.539258,0.5735,,2.4148396014944673e-05,,0.0002402385455728684,,9.893109710346071e-05,,-0.00013753659101556348
0.7653,1.694,0.84488,0.708065,0.211242,0.006612,0.540541,0.5737,,0.0007174627008026402,,0.0006335142383240289,,0.0009009178433942999,,0.000654281997244488
0.7623,1.6895,0.843526,0.704225,0.211242,0.006598,0.541126,0.5739,,0.0003198463967946097,,0.00045293222746678463,,0.0004493802509951683,,0.00021377830566904343
0.7668,1.6892,0.844523,0.701508,0.211242,0.00668,0.541126,0.5733,,-0.0006762813126106604,,-0.0009808060275963149,,-0.0005674487252886884,,-0.0007713411532751513
0.766,1.6946,0.846167,0.70932,0.211242,0.006628,0.541712,0.5741,,0.0009974514383465083,,0.0011339158832605056,,0.0010579169880042816,,0.0008843454712846865
0.772,1.693,0.848896,0.70373,0.211242,0.006609,0.540979,0.5757,,0.0019400818705845868,,0.001938863975768479,,0.002067830525781522,,0.0019465313035492704
0.7678,1.6765,0.851426,0.697837,0.211242,0.006551,0.539374,0.5768,,0.0009439958182549946,,0.0008623180509345074,,0.0009918629977387905,,0.000811406421056815
0.7693,1.6838,0.852806,0.696379,0.211242,0.006605,0.539374,0.5752,,-0.0013017498813630013,,-0.001247654093938011,,-0.0012021216635339504,,-0.0013971678212637562
0.7676,1.675,0.849907,0.693963,0.211242,0.006596,0.539374,0.5768,,0.0018490697119345478,,0.002037295055643318,,0.001949693033436839,,0.0018095269517590662
0.771,1.683,0.850557,0.69701,0.211242,0.006551,0.540249,0.5776,,0.001149922854613128,,0.001079875003835551,,0.0012808391353933413,,0.0010782427743458722
0.7718,1.6882,0.85266,0.700035,0.211242,0.006555,0.540833,0.5819,,0.004482250640852281,,0.004527518993061697,,0.0045863848165541565,,0.004441950435910003
0.7775,1.6883,0.855945,0.695169,0.211242,0.006556,0.540716,0.5828,,0.0010008836573666136,,0.0008067946527510195,,0.0010815020628710537,,0.0009348856874443756
0.7725,1.6848,0.851064,0.690703,0.211242,0.006513,0.540687,0.5812,,-0.0013924657030705,,-0.0012633554899393884,,-0.0013429945756063821,,-0.0015378137329861152
0.7751,1.6858,0.853898,0.694203,0.211242,0.006472,0.539957,0.5785,,-0.002575914978693028,,-0.0024929833061856366,,-0.0024375388004054255,,-0.0026272313769788447
0.774,1.7025,0.853606,0.695894,0.211242,0.006475,0.540833,0.5783,,-0.00023987424245175415,,-0.00011615654866781178,,-0.00015374016947278246,,-0.000281188070923033
0.7743,1.707,0.853097,0.697934,0.211242,0.00646,0.540979,0.5806,,0.002162342343390189,,0.0020320067010629606,,0.0022551322828162634,,0.002123625443634314
0.775,1.7052,0.854336,0.696621,0.211242,0.006491,0.540979,0.5823,,0.0019110644187018133,,0.0019222443977215953,,0.002005758605854724,,0.0018321386483991509
0.7756,1.7055,0.853242,0.696379,0.211242,0.006485,0.540541,0.5816,,-0.00045770503904518645,,-0.0003183676766176369,,-0.00037402211285775255,,-0.000558828792951438
0.7792,1.713,0.852733,0.705965,0.211242,0.006506,0.540833,0.5823,,0.0010614288656951576,,0.0010772450307928727,,0.0011810792252237023,,0.0009786171894121676
0.784,1.7205,0.851716,0.710379,0.211265,0.006508,0.542741,0.583,,0.0010262093219122193,,0.0010371749830360155,,0.0011780855430807424,,0.0009783087978483263
0.7833,1.723,0.852951,0.706964,0.211242,0.006494,0.542741,0.5825,,-0.0005755797853863598,,-0.0005932474167257284,,-0.00042118124395895684,,-0.0007015187764131126
0.7901,1.725,0.851136,0.706464,0.211242,0.006459,0.542741,0.5875,,0.004824108967105389,,0.004773555445098943,,0.004931791627811877,,0.00465474490169393
0.7852,1.733,0.845881,0.709723,0.211242,0.006462,0.542741,0.586,,-0.0009698676609793955,,-0.0008994519131731993,,-0.0008418552130946555,,-0.0010560616707949722
0.7851,1.7305,0.847889,0.708868,0.211242,0.006436,0.542446,0.5852,,-0.0006691963667638801,,-0.0005662379831898878,,-0.00046846277002765557,,-0.000707413474226426
0.7846,1.7355,0.85237,0.711238,0.211242,0.006445,0.542005,0.5873,,0.0020818565483775586,,0.002121523751841825,,0.0022128247221295805,,0.0019561200725236594
0.7875,1.7428,0.854336,0.710227,0.211242,0.006478,0.542005,0.5872,,0.0001974715452658371,,6.837847539686859e-05,,0.00030095405601981984,,0.00010982137037018891
0.7853,1.7393,0.854847,0.707364,0.211242,0.006529,0.543183,0.5872,,0.00028579703145659163,,0.0003114123070671049,,0.0003964568369315691,,0.00017773335118964617
0.7916,1.745,0.857265,0.706464,0.211242,0.006564,0.543183,0.5883,,0.0012883210877356888,,0.0014229398878785604,,0.0014204045395392884,,0.0011653424369716392
0.7964,1.7634,0.860659,0.712251,0.211242,0.006611,0.545703,0.5903,,0.0024603192370695748,,0.0025579709767896697,,0.0025372107727649196,,0.002346087518979245
0.7974,1.7795,0.860215,0.717103,0.211242,0.006614,0.545554,0.5902,,0.00022241797660516038,,0.00014544591002374485,,0.00035201538561568935,,0.00014792497457249976
0.799,1.7805,0.859697,0.714439,0.211242,0.006633,0.545852,0.59,,-7.830125174690394e-05,,3.1398170155072513e-05,,3.555905529539771e-05,,-0.00016220999246818746
0.7974,1.7865,0.859697,0.713521,0.211242,0.006621,0.54615,0.5903,,0.00035042606037383184,,0.0005525839603599536,,0.00047911927847466007,,0.00021515944454120195
0.8025,1.8058,0.862664,0.716589,0.211242,0.006618,0.548697,0.5912,,0.0011657268577676128,,0.0012838968235904247,,0.0013101532897680235,,0.001068464091079191
0.8066,1.815,0.864155,0.716178,0.211242,0.006716,0.550206,0.5933,,0.002162581887534598,,0.0021806630104127533,,0.0022838877726024664,,0.0020777318119563626
0.7965,1.798,0.862292,0.712504,0.211242,0.006726,0.551876,0.5938,,0.000565412558789391,,0.0006188649771623478,,0.0006375494567819606,,0.0004188498688132425
0.7913,1.7985,0.862589,0.711744,0.211242,0.006729,0.549602,0.5881,,-0.0055595710549602995,,-0.005255956147438012,,-0.00545244570909853,,-0.005548693634171875
0.7804,1.806,0.863632,0.717875,0.211242,0.00678,0.550206,0.5918,,0.0037348791106688317,,0.003847811903797571,,0.003737569016381004,,0.003787094437779248
0.7815,1.804,0.862887,0.705965,0.211242,0.006754,0.550206,0.5892,,-0.0021887257006441008,,-0.002433348307123828,,-0.0021352810381458642,,-0.0020414493051589266
0.7899,1.8112,0.864828,0.710732,0.211242,0.006741,0.550206,0.5918,,0.0026492279914815953,,0.0026166825817975914,,0.0026234418671259307,,0.002559539601131311
0.7915,1.8205,0.867303,0.709824,0.211242,0.006789,0.552486,0.5928,,0.0016293947361735173,,0.0015170752379825014,,0.0016520918345411806,,0.0015542693375775185
0.7819,1.8146,0.866701,0.70922,0.211242,0.006754,0.550509,0.5923,,-0.0005581773706099247,,-0.0004844561250502144,,-0.0004986692661935743,,-0.0005927068466248242
0.7838,1.8143,0.86408,0.71048,0.211242,0.006713,0.550509,0.595,,0.002994009479685533,,0.0031105973178178203,,0.003040372049337048,,0.0029888535301918484
0.7839,1.8205,0.864304,0.720202,0.211242,0.006736,0.55142,0.5937,,-0.0008155816254120651,,-0.0006488199967181751,,-0.0007473321463995486,,-0.0007677083840501586
0.7858,1.8248,0.865052,0.727273,0.211242,0.006741,0.55057,0.5942,,0.0006145292956283299,,0.00047855680715147564,,0.0007169038074357204,,0.0005717757815220104
0.7859,1.812,0.868056,0.727802,0.211242,0.006717,0.549149,0.5918,,-0.002271563048940606,,-0.002314702700740856,,-0.002206524942153232,,-0.0023239419656614357
0.7792,1.8135,0.868282,0.725584,0.211242,0.006647,0.548998,0.5894,,-0.0023887983405294078,,-0.0024681442600359427,,-0.002293363987474817,,-0.002493645715429982
0.7897,1.8335,0.867905,0.730727,0.211242,0.006684,0.549753,0.5888,,-0.0007172666422058382,,-0.0007094910209786143,,-0.000600175537011638,,-0.0007467608478861631
0.7916,1.8438,0.86783,0.732601,0.211242,0.006748,0.551876,0.591,,0.002347297644242241,,0.0022613870510100886,,0.0024338025169701183,,0.002236643178507247
0.7938,1.86,0.867303,0.742005,0.211242,0.006843,0.553403,0.5918,,0.0008905536441532469,,0.0008861303670864018,,0.0010172319774188754,,0.0007500234662572991
0.794,1.855,0.866927,0.737735,0.211242,0.006791,0.55371,0.594,,0.002593371879050177,,0.002696312124820577,,0.002733092908366319,,0.0025071543463116575
0.7859,1.8492,0.86783,0.737191,0.211242,0.006684,0.552944,0.589,,-0.004877980772957202,,-0.004820992002747659,,-0.0047642400137482,,-0.005002648033701651
0.785,1.8565,0.868432,0.740192,0.211242,0.006671,0.552792,0.5936,,0.004313553550610361,,0.004348693075216015,,0.004427087744356739,,0.004291794852133601
0.79,1.872,0.870701,0.750638,0.211242,0.006678,0.554324,0.5987,,0.0052232303830166416,,0.005294265022671274,,0.005261185109127542,,0.005260825486614329
0.7925,1.877,0.869338,0.751315,0.211242,0.006676,0.554324,0.6017,,0.0035337503051093844,,0.0035051348728339926,,0.0035983893111403153,,0.003498379333435553
0.7953,1.8655,0.870322,0.744048,0.211242,0.00666,0.55325,0.6018,,0.00030920055153060844,,0.0003146329969294648,,0.0003759331343232697,,0.00017172708264334702
0.7992,1.8717,0.87184,0.747105,0.211242,0.006675,0.55371,0.601,,-0.0005166794136695074,,-0.00038521560508164576,,-0.0004306379386677106,,-0.0007109034853935992
0.7977,1.8713,0.87146,0.746826,0.211242,0.00666,0.553863,0.6015,,0.0009061473850999757,,0.0009807935747212504,,0.0010462299967259892,,0.0008074491064223865
0.8025,1.884,0.87184,0.75959,0.211242,0.006651,0.555864,0.6085,,0.007064402450182916,,0.007069702040280568,,0.007199924043707506,,0.006986870183970928
0.8061,1.8925,0.873057,0.765697,0.211242,0.00669,0.556174,0.6075,,-0.0004123839288401321,,-0.0003410848444697079,,-0.00027543366042082074,,-0.00043858156326048725
0.8071,1.8998,0.874508,0.773395,0.211242,0.006782,0.556793,0.618,,0.010409713728516512,,0.01035967143191896,,0.010510392693908632,,0.010264053046918797
0.8045,1.898,0.870928,0.767165,0.211242,0.006739,0.556793,0.6173,,0.00020208353416728553,,0.00027521017129272796,,0.00033398620998481565,,9.417146725232417e-05
0.807,1.919,0.873744,0.780336,0.211242,0.006776,0.558347,0.619,,0.00212966019238503,,0.0022035354723058953,,0.0023023554364663967,,0.0019891163188471284
0.808,1.9198,0.874279,0.774114,0.211242,0.006809,0.558659,0.6197,,0.0011389613226822082,,0.0011274208493334825,,0.0013053885007008326,,0.0010318563991220664
0.8162,1.921,0.877578,0.777122,0.211242,0.006831,0.558815,0.622,,0.0022077015194726934,,0.002198487734314414,,0.0022971895858360236,,0.0020313684040732527
0.8205,1.9275,0.879894,0.785238,0.211242,0.006861,0.559597,0.6258,,0.00451056532522065,,0.0046426447513227,,0.004622643943015703,,0.00433671794015944
0.8293,1.9515,0.883704,0.793336,0.211242,0.006821,0.56338,0.6308,,0.00548137592790332,,0.00555692403011554,,0.005644840080747282,,0.005408369654442802
0.833,1.9453,0.88199,0.788333,0.211242,0.006824,0.562588,0.6295,,-0.0010869091592267122,,-0.0009882945778419971,,-0.0009256586442339954,,-0.0012331965687515378
